"","GOID","cluster","ChangCTLvsMDD_ACC_Female","ChangCTLvsMDD_ACC_Male","ChangCTLvsMDD_DLPFC_Female","ChangCTLvsMDD_DLPFC_Male","Female.Anterior.Insula","Female.BA8.9","Female.BA11","Female.BA25","Female.Nac","Female.Subic","Male.Anterior.Insula","Male.BA8.9","Male.BA11","Male.BA25","Male.Nac","Male.Subic","female_ancg","female_dlpfc","female_nacc","male_ancg","male_dlpfc","male_nacc","ClusterTheme","UserTheme","pVal","TERM"
"3763","GO:0050866",221,3.902418891,2.680260769,1.634512997,0,0,2.002937596,0,1.387721552,0,3.656081951,0,0,1.68754308,0,0,0,0,0,0,2.041904307,4.368329812,1.344523644,"directed movement","directed movement",3.99150519153231e-27,"negative regulation of cell activation"
"3764","GO:0050867",226,10.48458933,2.503457847,3.388255404,2.979600723,1.312629273,1.367060725,0,5.342187801,0,2.58391592,0,1.725199044,0,1.683608321,0,1.328274881,1.6172716,0,0,2.767991237,1.364858789,6.05875371,"cell communication","activates maintains",1.43714714136415e-21,"positive regulation of cell activation"
"3765","GO:0050868",221,2.452247686,1.587626434,1.767215722,0,0,0,0,1.378698724,0,0,0,1.40004402,1.849981242,0,0,0,0,0,0,0,2.433506898,0,"directed movement","directed movement",3.99150519153231e-27,"negative regulation of T cell activation"
"3766","GO:0050869",221,1.724573085,0,0,0,0,1.409343408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"directed movement","directed movement",3.99150519153231e-27,"negative regulation of B cell activation"
"3767","GO:0050870",364,6.980541219,3.643412009,3.508062374,3.680860145,0,0,0,1.892711759,0,2.106115186,0,2.057067058,0,4.0701331,0,2.523836342,2.094394126,0,0,2.826178711,2.830985098,6.103824916,"cell differentiation","cell differentiation",2.59273501034962e-39,"positive regulation of T cell activation"
"3768","GO:0050871",364,3.368233647,0,0,0,0,0,1.527026939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cell differentiation","cell differentiation",2.59273501034962e-39,"positive regulation of B cell activation"
"3769","GO:0050872",397,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393316391,0,0,0,0,0,0,0,1.918286683,"cell acquires","cell acquires",2.01477093379316e-07,"white fat cell differentiation"
"3770","GO:0050873",397,0,0,0,0,2.185465779,1.625699163,0,1.90245983,0,1.722825922,0,0,0,0,0,0,0,0,0,0,0,0,"cell acquires","cell acquires",2.01477093379316e-07,"brown fat cell differentiation"
"3771","GO:0050878",146,2.736948306,4.017541331,8.129807355,6.196035594,0,1.773441502,0,0,2.198540124,2.585356,3.093449749,2.922522762,1.753403982,6.433575452,0,2.086801452,3.619984542,1.366251082,1.484764927,1.76909898,7.682056913,3.995027101,"shear stress","hydrogen ion",0.000386030482363503,"regulation of body fluid levels"
"3772","GO:0050886",104,0,0,0,0,0,0,0,1.453737652,0,0,0,0,0,0,0,1.734919525,0,0,0,0,0,0,"action characteristic","axon terminals \ brain tissue \ endorphins enkephalins \ enkephalins vasopressin \ include endorphins \ neuropeptide hormone \ putative neurotransmitters \ short chains \ tissue composed",0.999249302092918,"endocrine process"
"3773","GO:0050890",262,2.168205672,2.210044875,4.962499402,2.239674976,0,2.392520242,3.141314346,0,0,1.591204501,0,2.466994108,0,2.395888136,2.322851557,0,0,0,0,2.392611416,5.628898025,1.542594139,"external threat \ perceived external","specific behavior",0.18527624916782,"cognition"
"3774","GO:0050891",200,0,0,1.313414556,1.74914413,0,0,0,0,0,0,0,0,1.724329926,2.067639218,0,0,1.68447848,0,1.570501226,0,0,0,"internal steady","internal steady",6.5577385571429e-15,"multicellular organismal water homeostasis"
"3775","GO:0050892",251,0,0,0,0,0,0,0,0,0,2.692409779,0,0,0,0,0,0,0,0,0,0,2.16454119,0,"distal loops","sodium excreted \ urine excreted",0.294611694143199,"intestinal absorption"
"3776","GO:0050900",339,6.400247183,2.115559049,2.012042135,4.596043435,0,1.635918134,0,2.472825977,0,2.975842724,0,0,0,2.184837559,0,0,0,0,0,2.495754934,4.048262618,2.395012047,"soluble factor","cytokine chemokine \ soluble factor",1.58354172878802e-06,"leukocyte migration"
"3777","GO:0050901",70,0,0,0,2.580592691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"endothelial cell","endothelial cell",0.00226760225341615,"leukocyte tethering or rolling"
"3778","GO:0050918",146,1.359993933,1.536958968,1.376984626,1.548067793,0,0,1.872289759,0,0,0,0,0,2.211683768,2.21130476,0,0,0,0,0,2.836621676,3.516929071,1.629696857,"shear stress","hydrogen ion",0.000386030482363503,"positive chemotaxis"
"3779","GO:0050919",146,1.407467475,1.585964312,2.087104108,0,0,0,0,0,1.305293678,2.22936867,0,0,1.305293678,0,0,0,0,1.648443205,0,1.336873963,0,0,"shear stress","hydrogen ion",0.000386030482363503,"negative chemotaxis"
"3780","GO:0050920",226,9.946395161,3.53869637,5.477850504,1.465385108,0,3.03276868,1.5509779,1.844635622,0,1.482420105,1.640103104,1.994232002,2.754448475,2.935254505,0,0,2.668103566,0,0,5.052888602,5.393405597,6.729249457,"cell communication","activates maintains",1.43714714136415e-21,"regulation of chemotaxis"
"3781","GO:0050921",226,9.694950789,3.745136542,6.394538877,1.318769769,0,2.017278258,0,1.864170124,0,1.554026788,1.488783525,2.348763741,1.594622972,2.562391285,0,0,1.546086071,0,0,4.359926177,4.935684854,4.016710537,"cell communication","activates maintains",1.43714714136415e-21,"positive regulation of chemotaxis"
"3782","GO:0050922",246,0,0,0,1.335715004,1.534890065,1.807088541,1.649181784,0,1.980305021,0,0,0,1.980305021,1.862973294,0,1.543014992,1.939218999,0,0,1.727456434,1.454311865,2.183685112,"tolerance induction","directed movement",0.0403586659534742,"negative regulation of chemotaxis"
"3783","GO:0050926",357,0,3.331901784,1.454176,0,0,0,0,0,0,0,0,0,1.746751705,0,0,0,0,0,0,2.962236133,2.382226159,1.346650004,"formation arrangement","cell substrate",3.26783241156781e-21,"regulation of positive chemotaxis"
"3784","GO:0050927",226,0,2.286177072,1.498554379,0,0,0,0,0,0,0,0,0,1.779273158,0,0,0,0,0,0,2.0144123,1.406635399,1.377732936,"cell communication","activates maintains",1.43714714136415e-21,"positive regulation of positive chemotaxis"
"3785","GO:0050930",154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.601112848,0,0,"intracellular signal","intracellular signal",4.35501088874642e-05,"induction of positive chemotaxis"
"3786","GO:0050951",331,0,2.390608673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.536907475,0,"molecular signal","molecular signal",0.398176712834739,"sensory perception of temperature stimulus"
"3787","GO:0050954",331,2.130813882,0,0,2.00821639,0,0,0,0,1.347422421,0,0,0,0,0,0,0,0,0,0,2.485042018,0,0,"molecular signal","molecular signal",0.398176712834739,"sensory perception of mechanical stimulus"
"3788","GO:0050961",331,0,2.779006997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.928401975,0,"molecular signal","molecular signal",0.398176712834739,"detection of temperature stimulus involved in sensory perception"
"3789","GO:0050965",331,0,1.728588384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82687313,0,"molecular signal","molecular signal",0.398176712834739,"detection of temperature stimulus involved in sensory perception of pain"
"3790","GO:0050966",331,0,3.036715235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"molecular signal","molecular signal",0.398176712834739,"detection of mechanical stimulus involved in sensory perception of pain"
"3791","GO:0050974",331,0,1.984091004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"molecular signal","molecular signal",0.398176712834739,"detection of mechanical stimulus involved in sensory perception"
"3792","GO:0050982",210,1.31496815,1.490407313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.579424856,0,1.950040137,0,0,"molecular signal","molecular signal",0.43384587685502,"detection of mechanical stimulus"
"3793","GO:0050994",383,0,3.648120325,0,2.779625227,0,0,0,0,0,0,0,0,0,1.745363009,1.612294635,0,1.859629865,0,0,0,1.380137701,2.919478109,"individual cells","lipid storage",1.89765737055276e-20,"regulation of lipid catabolic process"
"3794","GO:0050995",246,0,2.286177072,0,3.416055832,0,1.657861799,0,0,0,0,0,0,0,2.494956411,0,0,1.750571237,0,0,0,1.406635399,2.386734628,"tolerance induction","directed movement",0.0403586659534742,"negative regulation of lipid catabolic process"
"3795","GO:0050996",383,0,3.267114216,0,0,0,0,0,1.870888568,0,0,0,0,0,0,0,0,0,0,0,0,1.345542321,1.31690125,"individual cells","lipid storage",1.89765737055276e-20,"positive regulation of lipid catabolic process"
"3796","GO:0050997",369,0,0,0,0,0,0,0,0,0,1.553038343,0,1.321284661,0,0,0,0,0,0,0,0,0,0,"responding e.g","iron sulfur",0.29410519592744,"quaternary ammonium group binding"
"3797","GO:0050998",396,1.654252205,0,0,0,0,0,0,0,0,0,0,0,0,1.333459546,0,0,0,0,1.309276606,1.601112848,4.651474637,0,"compound consisting","compound consisting",0.716194722005193,"nitric-oxide synthase binding"
"3798","GO:0050999",158,0,0,0,2.405832399,0,0,0,1.436266292,0,0,0,0,0,1.56199498,0,0,0,0,0,2.045396531,3.561330067,0,"regulation process","activity phosphatases \ phosphatases catalyze",1.57068478209841e-05,"regulation of nitric-oxide synthase activity"
"3799","GO:0051000",158,0,0,0,3.561347426,0,0,0,0,0,0,0,0,0,1.723818043,0,0,0,0,0,2.116529771,1.473527925,0,"regulation process","activity phosphatases \ phosphatases catalyze",1.57068478209841e-05,"positive regulation of nitric-oxide synthase activity"
"3800","GO:0051004",158,0,0,0,0,0,0,0,0,0,0,0,0,1.886051756,0,0,0,0,0,0,0,0,0,"regulation process","activity phosphatases \ phosphatases catalyze",1.57068478209841e-05,"regulation of lipoprotein lipase activity"
"3801","GO:0051010",260,0,0,2.686926757,0,0,0,0,0,0,0,0,1.700967805,0,0,0,0,0,0,0,0,0,0,"lipoprotein particle","lipoprotein particle",2.19440280374617e-25,"microtubule plus-end binding"
"3802","GO:0051013",256,0,0,1.36819058,0,0,0,0,0,0,0,0,0,0,1.458761432,0,0,0,0,0,0,0,0,"metanephric cap","cleavage furrow \ pyramidal cell",0.781745396788298,"microtubule severing"
"3803","GO:0051014",291,1.654252205,0,0,0,0,0,0,0,0,2.247879525,0,0,0,0,0,0,0,0,0,0,0,0,"actin filament","actin filament",0.000796884513508649,"actin filament severing"
"3804","GO:0051015",260,3.037688993,0,2.160352439,2.495775006,0,0,0,0,2.812084221,0,0,0,1.567054381,4.595260033,2.808624783,0,1.510422737,3.942955533,0,1.432921285,3.427337454,0,"lipoprotein particle","lipoprotein particle",2.19440280374617e-25,"actin filament binding"
"3805","GO:0051016",291,2.435377629,0,0,0,0,0,0,0,3.364827278,0,0,0,0,0,0,0,0,0,0,0,1.629389858,0,"actin filament","actin filament",0.000796884513508649,"barbed-end actin filament capping"
"3806","GO:0051017",291,2.585517927,2.059150232,2.992064833,2.074069598,0,1.807088541,0,0,0,0,0,0,0,0,0,0,0,2.499821477,0,0,0,0,"actin filament","actin filament",0.000796884513508649,"actin filament bundle assembly"
"3807","GO:0051018",277,3.701604088,4.085562138,7.918305545,2.244493331,0,0,2.686797987,1.3548505,0,2.07822388,0,2.631548381,3.147609665,4.451426672,1.758195525,4.041508289,0,0,0,0,6.642964683,3.277015812,"chemokine receptor","signaling protein \ smad signaling",5.50455894842482e-05,"protein kinase A binding"
"3808","GO:0051019",277,0,3.955119642,1.839649647,3.97552816,6.299591233,3.585818088,0,4.151843162,5.166982208,5.10501818,0,0,0,0,0,1.967330666,0,0,0,3.495760546,2.052291228,2.008925063,"chemokine receptor","signaling protein \ smad signaling",5.50455894842482e-05,"mitogen-activated protein kinase binding"
"3809","GO:0051020",260,1.968819038,0,2.896830666,4.01617016,0,0,0,0,0,1.454740477,2.103715828,0,0,5.742658166,0,0,0,0,0,0,0,1.401187144,"lipoprotein particle","lipoprotein particle",2.19440280374617e-25,"GTPase binding"
"3810","GO:0051028",191,0,0,1.578355149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"directed movement","directed movement",0.110489434253862,"mRNA transport"
"3811","GO:0051043",228,0,1.378851727,0,2.402783847,0,1.72665762,0,0,0,0,0,0,0,0,0,0,0,0,0,2.116529771,3.743508849,2.491890301,"binding oligomerization \ oligomerization domain","smad proteins",3.91669998285634e-05,"regulation of membrane protein ectodomain proteolysis"
"3812","GO:0051044",228,0,1.728588384,0,0,0,2.087689951,0,0,0,0,0,0,0,0,0,0,0,0,0,1.544039672,3.094807737,1.796645252,"binding oligomerization \ oligomerization domain","smad proteins",3.91669998285634e-05,"positive regulation of membrane protein ectodomain proteolysis"
"3813","GO:0051047",310,4.325421888,4.57175503,0,4.030292382,0,1.677341584,1.83844792,1.849680766,0,2.488187586,0,0,0,3.695709186,0,0,3.723078233,1.716176393,0,3.99126346,3.35967752,3.217976295,"regulated release","regulated release",9.48051104631461e-05,"positive regulation of secretion"
"3814","GO:0051048",221,2.404926625,2.838223636,1.994241033,0,0,3.295474632,0,2.493002452,0,3.609146397,0,0,0,1.444018529,0,3.164442218,2.084557784,0,1.768025977,0,4.649092695,0,"directed movement","directed movement",3.99150519153231e-27,"negative regulation of secretion"
"3815","GO:0051051",221,6.25079114,4.010351031,5.195923517,3.559758554,1.882946879,4.503407347,3.854474414,1.708806225,1.325079191,3.210117706,0,0,2.229932945,7.203290119,0,3.171717715,3.189258231,0,0,3.748401359,9.216623756,5.607845032,"directed movement","directed movement",3.99150519153231e-27,"negative regulation of transport"
"3816","GO:0051052",383,0,5.707939675,11.68258219,2.331752364,1.730452296,1.633471991,4.614292432,0,0,0,0,5.010869575,4.850745222,12.08243239,0,0,0,0,1.649931126,2.157085335,0,5.11493779,"individual cells","lipid storage",1.89765737055276e-20,"regulation of DNA metabolic process"
"3817","GO:0051053",221,0,0,7.444487259,0,0,0,4.19204079,1.638258503,0,1.340536275,2.044791717,3.335946748,3.468336837,5.430160211,0,0,0,0,0,2.028512792,0,4.20800154,"directed movement","directed movement",3.99150519153231e-27,"negative regulation of DNA metabolic process"
"3818","GO:0051054",383,1.679307639,5.672911329,6.443100478,3.761965588,1.570714327,0,3.575869802,0,0,0,0,4.111559801,0,6.695464201,0,0,0,0,1.950841667,0,0,2.327096567,"individual cells","lipid storage",1.89765737055276e-20,"positive regulation of DNA metabolic process"
"3819","GO:0051055",312,0,0,0,0,1.640665144,1.960834922,0,0,2.136848455,0,0,0,0,2.097429567,0,0,0,0,0,1.919834991,3.389990339,2.387158677,"peptide biosynthesis","intracellular steroid",0.938773415366517,"negative regulation of lipid biosynthetic process"
"3820","GO:0051056",388,9.832107133,3.733960041,8.804228942,6.897211014,1.786263931,2.040839567,0,0,1.393412373,2.924201374,2.999184144,0,0,1.867180586,1.432539036,0,2.906726305,3.637686341,0,0,3.147668062,0,"signaling pathway","signaling pathway",6.47319575858475e-21,"regulation of small GTPase mediated signal transduction"
"3821","GO:0051057",388,5.313266223,1.637837538,2.896434125,4.015256116,0,1.481091571,0,0,0,0,0,0,0,0,0,1.315594689,3.391386722,0,0,1.32864045,0,0,"signaling pathway","signaling pathway",6.47319575858475e-21,"positive regulation of small GTPase mediated signal transduction"
"3822","GO:0051058",21,0,0,0,4.833922355,1.534890065,0,0,3.27218664,1.980305021,0,0,0,0,0,0,0,1.939218999,2.499821477,0,0,0,0,"signaling pathway","receptor signaling",0.00185568864502673,"negative regulation of small GTPase mediated signal transduction"
"3823","GO:0051059",180,0,0,1.332896642,0,0,0,1.426662714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"double stranded","14 3",0.00518025710108708,"NF-kappaB binding"
"3824","GO:0051081",350,0,0,0,1.736773272,0,0,0,0,0,0,0,0,0,0,0,0,2.183212077,2.579437779,0,1.544039672,0,0,"junction disassembly","controlled breakdown",0.885550950394093,"nuclear envelope disassembly"
"3825","GO:0051082",260,0,0,1.688270703,0,0,0,0,0,0,0,0,1.355278897,0,0,0,0,0,0,0,2.827891781,3.822194829,2.969179513,"lipoprotein particle","lipoprotein particle",2.19440280374617e-25,"unfolded protein binding"
"3826","GO:0051084",351,1.567050254,0,3.158005177,0,0,0,0,0,0,0,0,0,0,0,0,0,1.390218308,0,0,2.300691591,3.906881449,2.785649825,"macromolecular structure","component monomers \ compounds composed",1.06029602942847e-11,"'de novo' posttranslational protein folding"
"3827","GO:0051085",288,1.724573085,0,3.491493245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.519248274,4.20037457,3.012300421,"terminal domain","splice sites \ srp receptor",0.531787790194758,"chaperone cofactor-dependent protein refolding"
"3828","GO:0051087",260,0,0,6.072876007,1.851638384,0,0,4.92316331,0,1.333493571,0,0,3.0656916,0,2.420653182,0,0,0,0,0,3.343168374,2.042124759,1.360816774,"lipoprotein particle","lipoprotein particle",2.19440280374617e-25,"chaperone binding"
"3829","GO:0051090",143,6.609105262,7.289776788,17.06231267,9.387212999,7.026964913,8.553525446,12.18584457,7.67364268,3.805477459,6.344461062,4.292447448,11.01771869,10.56689241,21.474832,2.820783545,1.321074008,4.92170725,3.448119218,4.671522975,12.49510164,11.20135232,14.82208723,"chromatin silencing","centrosome duplication \ sister chromatid",2.40338791844792e-09,"regulation of DNA-binding transcription factor activity"
"3830","GO:0051091",388,6.849796074,3.890654472,13.46737966,5.856095946,5.333939635,4.394028703,8.370137081,5.792843274,3.526946933,4.876140924,2.659848399,7.324937307,9.345189783,14.95340987,4.025111513,0,4.852598784,1.901836709,0,10.76379243,7.239579162,11.95072858,"signaling pathway","signaling pathway",6.47319575858475e-21,"positive regulation of DNA-binding transcription factor activity"
"3831","GO:0051092",388,5.426717679,2.629509304,8.214613761,4.690856766,4.939392846,3.098448759,4.212606811,4.908330879,3.484418536,3.407517815,1.324212411,5.72161597,6.138737014,10.71827192,2.394126199,0,5.078889457,1.998221046,0,10.87202161,6.80154874,12.31867088,"signaling pathway","signaling pathway",6.47319575858475e-21,"positive regulation of NF-kappaB transcription factor activity"
"3832","GO:0051095",143,0,0,3.600341182,0,0,0,3.622000949,0,0,0,0,0,0,1.458761432,0,0,0,0,1.374695164,0,2.017736023,3.35154688,"chromatin silencing","centrosome duplication \ sister chromatid",2.40338791844792e-09,"regulation of helicase activity"
"3833","GO:0051098",121,3.4691529,3.22564299,9.92528016,8.85569611,6.073972269,0,3.37756387,3.918858386,0,3.775329806,2.070296243,5.687008484,3.255577022,17.80361134,0,2.212694373,5.830579083,1.99445561,3.548636312,4.633668399,4.315352058,8.725784194,"lipoprotein particle","kinase activity",4.87953382141943e-27,"regulation of binding"
"3834","GO:0051099",121,4.520651356,2.516994234,4.043486999,4.521325109,6.984627656,0,1.45983724,2.275107539,0,1.887365119,0,3.232643715,1.938073572,8.755604117,0,2.094550028,4.931710472,0,2.485247028,3.007571296,2.839653516,3.384536805,"lipoprotein particle","kinase activity",4.87953382141943e-27,"positive regulation of binding"
"3835","GO:0051100",121,0,1.557693767,8.312182553,2.689812247,1.400708425,0,3.491100166,0,0,1.364917065,0,4.13692522,0,10.00090019,0,0,3.424768697,2.832474469,2.570109673,3.189434057,2.35792398,7.556986345,"lipoprotein particle","kinase activity",4.87953382141943e-27,"negative regulation of binding"
"3836","GO:0051101",121,3.726563677,2.783155238,4.494983955,2.807901465,1.727543203,0,0,1.351492872,0,1.771169326,0,1.984148685,0,7.288985394,0,1.739148788,1.762922645,0,0,1.684117538,2.379599338,6.289741474,"lipoprotein particle","kinase activity",4.87953382141943e-27,"regulation of DNA binding"
